customer_id,pre_approved_personal_loan_limit,interest_rate,max_tenure_months,offer_validity_days
C06365,659256,11.05,36,23
C06366,570234,11.85,36,48
C06367,884670,16.94,48,58
C06368,801458,11.66,48,50
C06369,1000000,11.76,48,34
C06370,590634,15.89,36,19
C06371,999410,11.08,48,39
C06372,838383,16.93,36,49
C06373,906774,13.37,60,15
C06374,749830,12.23,36,18
C06375,657084,16.96,48,50
C06376,1000000,10.24,48,40
C06377,510736,11.49,48,48
C06378,1000000,12.15,48,45
C06379,1000000,13.95,36,58
C06380,816123,12.37,12,47
C06381,1000000,13.66,24,37
C06382,758384,14.94,36,24
C06383,1000000,14.87,12,31
C06384,1000000,14.94,24,53
C06385,1000000,10.39,36,38
C06386,841660,14.43,12,40
C06387,962296,15.97,60,45
C06388,430240,12.18,24,44
C06389,444796,16.09,12,17
C06390,1000000,11.86,36,18
C06391,580338,11.1,12,49
C06392,647060,10.0,12,27
C06393,415288,12.12,36,39
C06394,1000000,11.36,24,42
C06395,1000000,12.37,48,58
C06396,1000000,12.25,36,51
C06397,925498,11.53,36,60
C06398,995976,10.0,60,36
C06399,882332,15.01,48,28
C06400,915630,16.59,24,44
C06401,1000000,11.22,48,28
C06402,1000000,10.29,60,33
C06403,565088,14.17,48,56
C06404,1000000,13.37,12,49
C06405,1000000,11.98,48,38
C06406,1000000,10.35,36,38
C06407,518947,14.38,24,43
C06408,1000000,14.06,60,38
C06409,625856,11.36,48,25
C06410,1000000,10.0,60,32
C06411,1000000,13.41,48,50
C06412,1000000,14.6,36,39
C06413,1000000,12.69,12,44
C06414,1000000,15.33,36,16
C06415,778988,15.87,60,23
C06416,819872,15.59,60,18
C06417,892910,11.12,24,44
C06418,504435,13.37,60,56
C06419,384840,10.45,24,59
C06420,1000000,10.0,24,29
C06421,728244,13.97,60,15
C06422,306224,11.8,12,54
C06423,719120,11.73,12,37
C06424,1000000,15.53,48,40
C06425,1000000,10.48,48,32
C06426,724790,10.0,36,55
C06427,573680,16.29,60,52
C06428,1000000,12.56,12,40
C06429,809976,10.0,12,25
C06430,764145,10.0,12,29
C06431,1000000,11.5,60,24
C06432,1000000,14.79,48,28
C06433,412904,17.11,12,51
C06434,405622,11.72,36,54
C06435,1000000,15.26,60,34
C06436,1000000,12.74,36,39
C06437,1000000,14.22,36,33
C06438,530600,12.84,24,32
C06439,1000000,11.16,36,34
C06440,623376,12.82,12,34
C06441,1000000,13.26,60,47
C06442,782628,12.08,60,37
C06443,558998,11.11,36,34
C06444,867870,10.49,48,44
C06445,993528,10.0,60,28
C06446,1000000,14.12,60,58
C06447,1000000,16.22,12,26
C06448,1000000,12.91,48,18
C06449,598136,12.26,12,49
C06450,405600,17.17,60,59
C06451,1000000,14.25,60,34
C06452,336510,14.11,36,60
C06453,857779,10.36,24,19
C06454,974830,14.66,36,27
C06455,603779,14.55,36,31
C06456,381820,10.37,48,32
C06457,722580,12.72,12,58
C06458,1000000,15.07,24,39
C06459,1000000,10.63,12,58
C06460,926420,12.29,48,48
C06461,740155,10.61,24,56
C06462,484218,10.72,36,15
C06463,854388,10.0,12,46
C06464,242982,16.5,60,45
C06465,1000000,13.88,48,58
C06466,1000000,10.0,60,29
C06467,1000000,16.17,36,54
C06468,1000000,11.56,24,30
C06469,283671,10.8,60,51
C06470,1000000,14.9,48,37
C06471,719040,14.84,60,60
C06472,446355,11.31,48,28
C06473,1000000,13.69,36,18
C06474,970452,16.3,48,47
C06475,1000000,14.42,12,60
C06476,751836,16.55,48,56
C06477,729794,17.17,36,41
C06478,620070,10.16,24,37
C06479,1000000,13.59,24,23
C06480,801548,12.31,36,25
C06481,613960,15.8,48,56
C06482,919140,11.35,48,31
C06483,1000000,12.48,36,45
C06484,962475,11.18,12,22
C06485,669915,15.85,12,25
C06486,1000000,10.0,60,22
C06487,867366,13.8,60,47
C06488,641445,15.56,60,53
C06489,1000000,13.02,24,34
C06490,943734,10.0,60,56
C06491,1000000,15.36,12,39
C06492,875610,13.08,36,59
C06493,1000000,14.03,60,24
C06494,833805,10.0,12,51
C06495,873620,14.47,24,54
C06496,1000000,14.27,24,27
C06497,1000000,16.8,48,21
C06498,754176,10.51,36,34
C06499,986370,10.0,60,39
C06500,905490,12.47,60,48
C06501,1000000,13.35,12,55
C06502,711954,15.86,12,43
C06503,430639,13.34,60,54
C06504,949424,11.48,12,25
C06505,405972,12.31,60,40
C06506,1000000,15.07,48,25
C06507,1000000,15.85,36,40
C06508,676478,15.55,24,54
C06509,1000000,12.98,12,36
C06510,544797,10.46,12,33
C06511,1000000,14.24,24,32
C06512,1000000,13.73,60,48
C06513,798489,16.81,12,51
C06514,1000000,10.83,24,58
C06515,1000000,12.77,12,42
C06516,729720,10.0,24,37
C06517,1000000,14.37,36,32
C06518,1000000,16.09,48,30
C06519,1000000,13.39,60,26
C06520,1000000,14.24,36,25
C06521,1000000,13.18,60,51
C06522,419393,12.4,60,29
C06523,1000000,11.51,24,36
C06524,1000000,10.34,36,19
C06525,522705,13.9,12,15
C06526,1000000,14.56,36,51
C06527,783872,11.17,60,33
C06528,346740,14.57,60,25
C06529,382312,17.26,36,37
C06530,747885,13.5,48,32
C06531,1000000,14.98,60,49
C06532,508184,10.25,36,50
C06533,524106,11.02,24,54
C06534,1000000,14.15,60,17
C06535,899432,15.95,48,23
C06536,1000000,10.43,60,46
C06537,280392,15.0,24,22
C06538,644776,14.28,60,22
C06539,1000000,15.6,24,31
C06540,703747,16.39,36,60
C06541,1000000,13.29,12,33
C06542,772812,13.49,36,22
C06543,733712,14.92,24,17
C06544,1000000,11.31,12,57
C06545,259420,10.79,48,58
C06546,642024,13.36,36,49
C06547,1000000,10.0,36,39
C06548,932456,12.0,48,31
C06549,463410,11.4,60,53
C06550,555560,15.66,24,35
C06551,1000000,11.82,48,33
C06552,1000000,10.0,36,19
C06553,957573,13.55,60,53
C06554,963662,12.41,48,39
C06555,1000000,13.86,36,22
C06556,1000000,12.14,48,23
C06557,1000000,14.3,24,51
C06558,762718,14.43,24,46
C06559,749190,15.47,36,17
C06560,873698,12.0,36,54
C06561,1000000,15.46,48,23
C06562,663120,12.8,60,20
C06563,795600,16.66,24,52
C06564,439179,11.76,60,17
C06565,1000000,12.66,48,48
C06566,520858,11.74,36,16
C06567,654190,10.65,24,17
C06568,972692,11.26,12,34
C06569,1000000,15.35,36,34
C06570,1000000,15.64,12,17
C06571,871812,11.11,36,45
C06572,1000000,12.74,36,29
C06573,1000000,14.23,24,52
C06574,1000000,10.0,48,26
C06575,1000000,13.42,24,32
C06576,619836,16.33,36,20
C06577,494626,12.08,60,42
C06578,1000000,11.11,12,33
C06579,820022,13.12,12,21
C06580,1000000,14.57,36,39
C06581,370902,16.43,36,57
C06582,1000000,11.4,36,56
C06583,328743,15.48,36,30
C06584,1000000,16.56,60,28
C06585,1000000,11.8,48,49
C06586,793968,10.0,48,20
C06587,1000000,10.0,48,51
C06588,594232,13.26,36,47
C06589,813582,10.57,24,58
C06590,1000000,15.92,36,18
C06591,1000000,10.0,24,53
C06592,847260,15.93,48,43
C06593,840195,16.13,48,54
C06594,1000000,16.33,36,31
C06595,1000000,14.46,24,52
C06596,940605,10.0,48,29
C06597,1000000,12.16,48,17
C06598,1000000,14.32,12,31
C06599,1000000,15.04,24,42
C06600,1000000,16.58,60,16
C06601,636012,14.41,12,45
C06602,1000000,11.51,24,35
C06603,1000000,15.16,60,43
C06604,635805,16.45,60,43
C06605,1000000,14.68,48,52
C06606,360540,14.38,48,19
C06607,476817,17.05,24,46
C06608,338301,10.04,60,22
C06609,445200,16.81,36,39
C06610,751010,11.39,48,37
C06611,692120,10.44,60,49
C06612,1000000,10.0,12,47
C06613,860691,13.57,24,43
C06614,1000000,10.76,36,58
C06615,1000000,11.32,24,26
C06616,1000000,12.1,24,29
C06617,885388,10.98,60,36
C06618,1000000,12.54,36,21
C06619,878482,13.35,48,17
C06620,950653,10.0,36,58
C06621,635888,17.37,24,29
C06622,1000000,14.68,12,15
C06623,1000000,13.85,12,30
C06624,1000000,13.67,36,49
C06625,908424,10.0,48,26
C06626,1000000,14.93,12,25
C06627,853440,16.8,48,28
C06628,596574,10.85,12,44
C06629,880824,10.0,48,36
C06630,1000000,15.61,48,21
C06631,859138,16.73,24,23
C06632,1000000,16.22,12,59
C06633,879424,15.95,60,34
C06634,283734,17.34,24,59
C06635,479440,10.52,24,30
C06636,893860,13.96,60,57
C06637,897130,14.58,60,58
C06638,767061,14.11,12,36
C06639,461448,10.48,60,24
C06640,1000000,10.0,60,53
C06641,532764,13.33,36,41
C06642,1000000,13.38,12,43
C06643,512567,12.33,24,44
C06644,1000000,11.48,24,21
C06645,739392,10.0,36,35
C06646,1000000,10.24,36,54
C06647,259816,17.56,60,15
C06648,1000000,12.42,24,42
C06649,771010,14.5,12,45
C06650,749754,14.29,24,19
C06651,669695,16.48,12,42
C06652,1000000,11.58,48,31
C06653,550674,14.8,24,28
C06654,1000000,16.92,60,57
C06655,1000000,10.76,48,59
C06656,458340,11.34,12,20
C06657,1000000,13.97,12,51
C06658,718664,14.71,24,32
C06659,1000000,10.0,36,30
C06660,1000000,10.61,12,46
C06661,776677,13.01,48,55
C06662,671520,11.45,48,24
C06663,1000000,10.0,12,32
C06664,1000000,13.33,12,50
C06665,919688,14.5,48,41
C06666,834000,16.32,36,46
C06667,221136,13.93,36,21
C06668,1000000,13.68,48,21
C06669,592552,12.1,12,24
C06670,701568,10.31,36,17
C06671,714141,13.87,12,35
C06672,1000000,13.59,48,45
C06673,1000000,15.32,12,41
C06674,1000000,12.96,60,52
C06675,1000000,15.26,24,36
C06676,758170,15.42,48,53
C06677,538875,10.9,12,16
C06678,1000000,13.96,36,32
C06679,317229,13.2,36,45
C06680,1000000,10.9,36,16
C06681,1000000,15.47,12,30
C06682,1000000,13.08,24,31
C06683,672980,15.92,24,28
C06684,1000000,11.63,12,51
C06685,1000000,12.04,48,29
C06686,880997,14.85,12,30
C06687,1000000,14.66,12,35
C06688,765375,10.99,36,34
C06689,1000000,15.76,48,43
C06690,752472,16.08,36,33
C06691,821775,14.0,36,51
C06692,482960,10.97,36,38
C06693,1000000,10.0,12,49
C06694,714462,12.56,12,22
C06695,539990,12.09,12,42
C06696,1000000,11.21,36,55
C06697,541404,12.51,36,40
C06698,750893,16.35,60,49
C06699,1000000,11.98,60,44
C06700,1000000,13.81,36,51
C06701,399135,11.78,24,17
C06702,921000,15.99,24,31
C06703,680728,11.57,24,33
C06704,1000000,11.62,12,26
C06705,951310,16.29,12,51
C06706,1000000,11.29,60,41
C06707,1000000,12.21,24,43
C06708,1000000,13.18,36,33
C06709,1000000,10.0,12,54
C06710,610648,15.84,12,34
C06711,702117,10.6,12,24
C06712,344424,11.74,60,56
C06713,741533,16.52,60,30
C06714,543861,12.55,48,51
C06715,1000000,10.13,12,46
C06716,374361,10.94,48,36
C06717,525650,15.3,60,17
C06718,1000000,14.74,24,16
C06719,1000000,14.67,24,42
C06720,1000000,10.03,36,54
C06721,1000000,10.0,60,50
C06722,463166,12.35,12,16
C06723,1000000,13.43,48,48
C06724,1000000,15.59,24,17
C06725,697015,10.71,12,32
C06726,538219,14.89,36,36
C06727,673848,14.16,24,23
C06728,1000000,13.65,48,46
C06729,698000,12.54,24,57
C06730,1000000,14.89,12,27
C06731,801040,11.7,48,26
C06732,879945,10.01,12,52
C06733,630936,16.17,48,56
C06734,337455,17.17,24,54
C06735,1000000,15.56,12,25
C06736,1000000,12.22,48,23
C06737,1000000,14.52,48,40
C06738,497400,17.08,48,35
C06739,697151,13.66,48,33
C06740,1000000,16.07,36,22
C06741,1000000,11.85,60,39
C06742,891176,15.05,36,46
C06743,907379,10.62,24,31
C06744,556218,11.82,36,27
C06745,931136,10.0,24,50
C06746,1000000,15.29,24,40
C06747,886332,12.94,36,30
C06748,897304,11.53,36,55
C06749,904608,12.01,24,27
C06750,961125,10.95,36,56
C06751,408906,14.28,60,28
C06752,1000000,10.0,12,37
C06753,481824,10.06,12,40
C06754,1000000,10.0,60,54
C06755,1000000,17.06,48,51
C06756,840705,13.61,12,42
C06757,1000000,11.28,24,17
C06758,844398,12.73,24,23
C06759,1000000,16.58,12,38
C06760,528066,13.76,48,34
C06761,912620,10.7,24,49
C06762,1000000,10.0,24,21
C06763,707604,11.78,48,51
C06764,1000000,10.3,36,47
C06765,1000000,10.0,48,34
C06766,814230,16.3,12,15
C06767,1000000,10.0,24,22
C06768,1000000,14.29,60,56
C06769,845019,15.6,24,18
C06770,722508,10.0,60,19
C06771,528768,13.2,48,24
C06772,444708,13.58,12,28
C06773,1000000,16.87,12,41
C06774,953710,11.99,36,29
C06775,1000000,16.83,36,49
C06776,787612,14.72,24,22
C06777,386784,16.61,12,22
C06778,968940,10.48,36,45
C06779,1000000,16.26,48,40
C06780,1000000,13.65,24,33
C06781,593527,14.99,24,49
C06782,1000000,16.35,60,54
C06783,1000000,15.36,36,46
C06784,900960,11.48,12,33
C06785,513117,12.31,48,18
C06786,1000000,10.0,48,38
C06787,819039,16.72,12,31
C06788,1000000,15.19,12,56
C06789,298928,16.04,36,26
C06790,1000000,16.5,24,44
C06791,1000000,13.43,60,25
C06792,326235,14.96,36,36
C06793,491106,15.18,60,51
C06794,671535,10.98,60,23
C06795,1000000,12.88,60,54
C06796,1000000,15.75,24,17
C06797,359060,12.59,60,31
C06798,637507,12.36,24,30
C06799,476100,16.71,36,15
C06800,1000000,12.03,24,34
C06801,526430,11.83,60,33
C06802,529930,15.59,60,41
C06803,1000000,11.37,48,55
C06804,718476,12.01,24,31
C06805,487008,11.12,12,38
C06806,729470,12.49,48,31
C06807,1000000,14.09,60,41
C06808,735322,11.05,48,29
C06809,600540,13.49,60,59
C06810,1000000,10.4,60,34
C06811,634700,14.66,24,27
C06812,899640,10.27,36,34
C06813,1000000,10.21,60,53
C06814,724041,16.55,48,23
C06815,1000000,15.86,12,19
C06816,939168,16.33,48,24
C06817,612420,16.32,24,34
C06818,1000000,13.62,36,35
C06819,301770,13.95,12,38
C06820,655488,15.31,36,56
C06821,1000000,14.19,12,30
C06822,1000000,12.12,12,49
C06823,648752,13.36,24,33
C06824,1000000,10.56,60,50
C06825,904371,13.0,60,32
C06826,889060,15.47,12,20
C06827,1000000,10.46,36,52
C06828,1000000,14.17,12,17
C06829,1000000,11.29,60,20
C06830,1000000,12.89,36,25
C06831,1000000,12.97,60,54
C06832,814272,12.16,12,18
C06833,699000,15.6,36,43
C06834,300816,12.76,36,43
C06835,328240,11.12,12,33
C06836,921950,14.82,48,51
C06837,523886,14.9,36,41
C06838,274887,14.31,48,46
C06839,569322,16.42,60,59
C06840,579840,14.21,60,28
C06841,870397,14.72,12,54
C06842,448740,11.64,24,21
C06843,500490,12.36,36,45
C06844,590288,10.58,48,43
C06845,454910,11.8,36,27
C06846,1000000,12.09,48,43
C06847,342072,16.37,12,42
C06848,914199,17.17,48,56
C06849,355768,10.18,48,44
C06850,1000000,10.0,48,46
C06851,929952,10.26,12,36
C06852,863072,12.94,60,50
C06853,1000000,10.0,48,15
C06854,1000000,10.0,12,45
C06855,531732,15.38,24,53
C06856,510750,12.52,12,59
C06857,1000000,10.0,24,31
C06858,1000000,10.0,36,40
C06859,722484,12.3,12,49
C06860,1000000,14.71,24,26
C06861,1000000,10.0,48,42
C06862,1000000,10.0,60,55
C06863,706212,10.47,24,36
C06864,634908,10.31,12,52
C06865,662172,15.64,60,31
C06866,592339,15.45,24,59
C06867,1000000,16.8,24,58
C06868,450318,10.16,36,27
C06869,300789,14.63,24,21
C06870,669152,12.52,36,26
C06871,769118,12.16,12,58
C06872,1000000,10.0,60,45
C06873,870570,14.22,12,38
C06874,1000000,10.0,24,16
C06875,400376,11.63,12,51
C06876,1000000,12.45,36,48
C06877,1000000,11.8,24,41
C06878,1000000,11.02,60,46
C06879,1000000,10.0,36,22
C06880,1000000,12.15,48,23
C06881,1000000,10.0,12,45
C06882,476140,15.22,12,43
C06883,844160,11.38,12,17
C06884,756180,15.89,60,37
C06885,1000000,10.66,48,21
C06886,894025,11.24,60,26
C06887,1000000,13.17,12,56
C06888,898497,13.78,36,19
C06889,1000000,14.89,48,43
C06890,488880,16.64,24,17
C06891,1000000,14.24,60,27
C06892,611784,10.29,48,39
C06893,772290,11.65,48,21
C06894,1000000,15.29,48,39
C06895,395590,11.75,24,15
C06896,576888,11.9,24,50
C06897,429564,13.62,12,19
C06898,439722,15.0,36,31
C06899,584712,14.37,60,55
C06900,1000000,15.09,36,43
C06901,757408,16.92,24,27
C06902,467832,10.8,12,34
C06903,1000000,12.04,60,39
C06904,576684,15.63,12,53
C06905,656976,10.0,24,26
C06906,1000000,11.32,24,49
C06907,355768,15.45,36,26
C06908,671104,13.31,36,28
C06909,1000000,16.58,60,18
C06910,980658,10.0,24,46
C06911,371040,17.25,60,43
C06912,1000000,10.0,12,48
C06913,1000000,10.0,12,43
C06914,923913,13.62,60,58
C06915,1000000,16.15,12,50
C06916,943212,16.44,24,39
C06917,1000000,16.27,36,15
C06918,952500,15.05,24,54
C06919,1000000,12.85,36,20
C06920,1000000,11.02,24,44
C06921,508644,11.42,60,22
C06922,845680,16.23,12,34
C06923,852808,11.06,60,45
C06924,940159,10.0,12,21
C06925,738432,13.79,36,25
C06926,697452,12.53,60,17
C06927,374508,11.18,24,54
C06928,353859,11.37,36,57
C06929,998844,11.51,24,17
C06930,1000000,11.19,12,27
C06931,645610,13.52,36,25
C06932,1000000,11.24,12,15
C06933,1000000,10.0,48,53
C06934,854320,10.0,48,52
C06935,592120,16.35,48,35
C06936,1000000,10.93,12,28
C06937,1000000,14.97,36,47
C06938,461617,17.17,36,38
C06939,1000000,15.3,12,58
C06940,313150,12.65,48,19
C06941,1000000,15.15,12,21
C06942,1000000,11.41,12,34
C06943,562344,12.42,60,41
C06944,1000000,16.62,60,20
C06945,903144,14.62,36,52
C06946,476450,17.07,60,40
C06947,883950,14.88,36,17
C06948,715072,12.14,36,32
C06949,1000000,10.23,24,19
C06950,1000000,10.0,24,19
C06951,1000000,10.73,24,45
C06952,704655,10.62,12,39
C06953,1000000,10.68,36,38
C06954,644860,16.18,60,47
C06955,950238,13.37,36,39
C06956,784200,15.24,36,51
C06957,1000000,13.96,36,22
C06958,1000000,12.39,60,41
C06959,579464,13.46,48,48
C06960,497728,15.92,48,39
C06961,1000000,12.64,24,25
C06962,203488,12.91,36,52
C06963,1000000,16.75,48,53
C06964,800224,12.01,24,45
C06965,1000000,10.19,24,39
C06966,877690,11.73,60,54
C06967,459728,12.49,48,60
C06968,956116,17.21,60,27
C06969,1000000,14.08,12,16
C06970,586359,13.1,24,36
C06971,888152,11.91,12,46
C06972,732590,13.28,48,36
C06973,653850,12.38,36,57
C06974,819687,14.71,12,34
C06975,827832,16.56,60,41
C06976,1000000,15.15,12,57
C06977,568334,17.22,36,23
C06978,566059,16.49,24,21
C06979,459576,17.07,24,33
C06980,1000000,10.0,48,58
C06981,612999,13.2,36,58
C06982,1000000,10.18,60,26
C06983,938040,12.62,12,30
C06984,1000000,14.61,36,17
C06985,567232,16.65,60,15
C06986,1000000,13.72,12,15
C06987,1000000,10.0,24,59
C06988,1000000,13.52,24,30
C06989,655650,10.79,24,36
C06990,1000000,12.71,48,37
C06991,460784,16.57,36,57
C06992,909680,13.83,36,56
C06993,630994,12.0,60,26
C06994,1000000,11.66,60,58
C06995,407957,14.08,24,18
C06996,1000000,10.18,12,56
C06997,637610,12.16,60,21
C06998,1000000,11.77,48,31
C06999,1000000,16.28,12,41
C07000,719110,14.18,60,26
C07001,542333,16.73,24,33
C07002,377498,10.0,60,29
C07003,781970,15.6,24,54
C07004,630680,11.64,36,51
C07005,629024,15.42,24,54
C07006,947287,11.63,24,36
C07007,1000000,14.96,12,22
C07008,335556,10.0,48,30
C07009,658725,15.69,12,52
C07010,835095,15.72,24,59
C07011,504774,13.05,36,46
C07012,1000000,10.88,48,51
C07013,1000000,10.0,48,19
C07014,1000000,11.91,48,27
C07015,994300,15.62,48,54
C07016,1000000,13.89,48,41
C07017,1000000,13.81,24,39
C07018,1000000,13.69,36,30
C07019,1000000,13.99,48,51
C07020,324048,12.08,48,16
C07021,1000000,12.72,48,37
C07022,764192,10.0,36,34
C07023,1000000,16.71,24,55
C07024,1000000,10.32,12,51
C07025,743996,13.06,48,37
C07026,1000000,14.9,36,59
C07027,1000000,14.51,60,48
C07028,905320,13.63,60,34
C07029,379896,17.13,12,53
C07030,426085,14.82,60,39
C07031,1000000,10.0,36,33
C07032,341136,13.07,60,24
C07033,1000000,14.19,24,43
C07034,768900,14.52,36,26
C07035,1000000,10.74,36,27
C07036,1000000,15.27,48,55
C07037,695630,12.26,48,55
C07038,1000000,14.55,24,15
C07039,1000000,10.0,12,37
C07040,922628,13.55,24,48
C07041,902863,10.95,48,22
C07042,1000000,11.39,36,33
C07043,455580,16.49,24,58
C07044,630279,10.0,12,41
C07045,1000000,12.99,12,33
C07046,1000000,10.16,60,40
C07047,884538,11.89,24,60
C07048,590964,11.54,36,60
C07049,762060,10.0,48,18
C07050,1000000,10.65,48,49
C07051,969150,14.63,24,21
C07052,1000000,15.78,12,45
C07053,762980,16.57,60,27
C07054,951504,16.33,60,15
C07055,981694,15.54,36,51
C07056,868930,11.88,48,42
C07057,1000000,16.93,36,52
C07058,612816,14.05,12,16
C07059,1000000,15.21,48,52
C07060,921492,14.76,12,40
C07061,393792,16.26,48,41
C07062,999495,13.64,48,42
C07063,1000000,11.06,60,43
C07064,647122,15.68,48,58
C07065,1000000,12.06,60,21
C07066,595404,15.12,48,43
C07067,784850,16.94,24,27
C07068,1000000,10.94,36,19
C07069,603630,10.0,12,33
C07070,1000000,15.78,60,39
C07071,843141,14.02,48,22
C07072,503199,13.51,36,18
C07073,449568,10.0,48,35
C07074,522960,10.36,60,46
C07075,640387,10.0,36,38
C07076,725976,16.87,48,56
C07077,1000000,16.58,60,39
C07078,1000000,10.0,60,33
C07079,762300,15.09,60,35
C07080,1000000,10.0,36,60
C07081,722313,12.91,24,15
C07082,1000000,14.93,36,30
C07083,926688,13.25,48,21
C07084,521686,10.35,12,51
C07085,1000000,12.31,24,40
C07086,847392,16.75,12,22
C07087,595230,10.0,60,24
C07088,1000000,10.0,36,58
C07089,275088,12.16,60,54
C07090,1000000,13.11,24,45
C07091,541524,15.57,12,40
C07092,1000000,14.94,24,37
C07093,453105,10.64,48,41
C07094,1000000,10.06,48,29
C07095,1000000,10.0,12,55
C07096,1000000,14.7,36,37
C07097,475230,13.78,24,51
C07098,1000000,15.35,60,30
C07099,1000000,16.08,36,38
C07100,901459,11.98,36,37
C07101,1000000,13.17,60,58
C07102,1000000,12.99,24,25
C07103,1000000,11.54,60,57
C07104,885051,13.12,24,32
C07105,642360,15.99,12,16
C07106,284660,17.63,24,52
C07107,331320,16.3,48,50
C07108,496483,14.84,48,18
C07109,687531,16.74,60,43
C07110,1000000,10.57,36,26
C07111,696300,10.0,12,47
C07112,405760,10.49,36,47
C07113,1000000,13.99,12,37
C07114,432040,13.01,36,47
C07115,1000000,13.08,12,33
C07116,1000000,13.77,48,50
C07117,839004,14.5,48,18
C07118,1000000,10.0,60,21
C07119,568084,17.24,60,57
C07120,1000000,12.89,36,19
C07121,766092,14.82,24,15
C07122,707409,10.54,60,40
C07123,774630,15.35,48,39
C07124,729720,11.23,24,36
C07125,888328,16.46,36,58
C07126,434048,11.66,36,59
C07127,709632,10.13,60,58
C07128,765050,12.48,60,40
C07129,570576,10.68,60,44
C07130,845278,11.19,48,44
C07131,1000000,15.54,24,45
C07132,1000000,12.51,60,32
C07133,565026,10.61,24,40
C07134,1000000,10.0,12,38
C07135,665328,10.5,12,27
C07136,1000000,15.74,36,49
C07137,645150,14.59,36,52
C07138,1000000,14.29,60,56
C07139,1000000,10.87,60,52
C07140,549289,13.08,60,44
C07141,672534,16.35,36,57
C07142,581712,11.91,24,15
C07143,1000000,10.0,12,16
C07144,672646,11.72,60,28
C07145,683656,14.92,12,59
C07146,925119,10.42,24,24
C07147,689136,11.12,48,33
C07148,855168,17.2,24,40
C07149,1000000,10.0,12,53
C07150,972244,14.74,36,19
C07151,931260,13.4,12,24
C07152,626724,11.36,12,23
C07153,375000,12.36,36,56
C07154,745710,12.44,48,59
C07155,684398,16.12,48,18
C07156,750078,14.72,48,21
C07157,400050,14.58,48,51
C07158,1000000,14.81,60,53
C07159,1000000,10.35,60,38
C07160,1000000,16.54,60,59
C07161,930150,11.9,48,53
C07162,1000000,11.69,12,33
C07163,1000000,14.68,48,49
C07164,1000000,15.14,12,31
C07165,1000000,16.08,36,38
C07166,1000000,13.03,60,22
C07167,772871,10.98,24,19
C07168,1000000,10.64,60,49
C07169,927504,16.63,48,39
C07170,796180,17.13,60,50
C07171,550017,11.94,24,44
C07172,626756,15.38,60,35
C07173,1000000,10.87,60,32
C07174,994149,11.58,12,18
C07175,938717,16.05,48,41
C07176,586430,11.85,24,24
C07177,372105,11.87,48,40
